Processed,Method,URI,Flags
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/gritter/gritter-long.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/gritter/gritter.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/gritter/ie-spacer.gif,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/gritter/trees.jpg,
false,GET,http://schemas.xmlsoap.org/soap/envelope/,Out of Context
false,GET,http://www.w3.org/2001/XMLSchema,Out of Context
false,GET,http://www.w3.org/2001/XMLSchema-instance,Out of Context
false,GET,http://schemas.xmlsoap.org/soap/encoding/,Out of Context
false,GET,http://schemas.xmlsoap.org/wsdl/soap/,Out of Context
false,GET,http://schemas.xmlsoap.org/wsdl/,Out of Context
false,GET,http://www.w3.org/2001/XMLSchema-instance&amp;quot;,Out of Context
false,GET,http://www.w3.org/2001/XMLSchema&amp;quot;,Out of Context
false,GET,http://schemas.xmlsoap.org/soap/envelope/&amp;quot;,Out of Context
false,GET,http://schemas.xmlsoap.org/soap/encoding/&amp;quot;&amp;gt;,Out of Context
false,GET,http://schemas.xmlsoap.org/soap/http,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/?C=N;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/?C=M;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/?C=D;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/?C=S;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/on-page-scripts/?C=N;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/on-page-scripts/?C=M;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/on-page-scripts/?C=S;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/on-page-scripts/?C=D;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/on-page-scripts/content-security-policy.js,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/ddsmoothmenu/?C=N;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/ddsmoothmenu/?C=M;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/ddsmoothmenu/?C=S;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/ddsmoothmenu/?C=D;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/gritter/?C=N;O=A,
false,GET,http://docs.jquery.com/License,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/gritter/?C=M;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/gritter/?C=S;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/gritter/?C=D;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/hints/?C=N;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/hints/?C=M;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/hints/?C=S;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/hints/?C=D;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/inline-initializers/?C=N;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/inline-initializers/?C=M;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/inline-initializers/?C=S;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/inline-initializers/?C=D;O=D,
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=home.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=http://www.google.com,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/includes/pop-up-help-context-generator.php%3fpagename=home.php,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/?C=N;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/?C=M;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/?C=S;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/?C=D;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/?C=N;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/?C=M;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/?C=S;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/?C=D;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/?C=N;O=D,
false,GET,http://jacklmoore.com/colorbox,Out of Context
false,GET,http://jacklmoore.com/notes/click-events/,Out of Context
false,GET,http://bugs.jquery.com/ticket/12273,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/?C=M;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/?C=S;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/?C=D;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/border.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/controls.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/ie6/,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/loading.gif,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/loading_background.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/overlay.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/?C=N;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/?C=S;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/?C=M;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/?C=D;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/ddsmoothmenu/?C=N;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/ddsmoothmenu/?C=M;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/ddsmoothmenu/?C=S;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/ddsmoothmenu/?C=D;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/gritter/?C=N;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/gritter/?C=M;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/gritter/?C=D;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/gritter/?C=S;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/gritter/?C=N;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/gritter/?C=M;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/gritter/?C=S;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/gritter/?C=D;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/on-page-scripts/?C=N;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/on-page-scripts/?C=M;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/on-page-scripts/?C=S;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/on-page-scripts/?C=D;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/?C=N;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/?C=M;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/?C=S;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/?C=D;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/ie6/?C=N;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/ie6/?C=M;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/ie6/?C=S;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/ie6/?C=D;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/ie6/borderBottomCenter.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/ie6/borderBottomLeft.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/ie6/borderBottomRight.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/ie6/borderMiddleLeft.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/ie6/borderMiddleRight.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/ie6/borderTopCenter.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/ie6/borderTopLeft.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/ie6/borderTopRight.png,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/ie6/?C=N;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/ie6/?C=M;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/ie6/?C=S;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/ie6/?C=D;O=D,
